date,k_max_helsinki,ak_helsinki,n_missing_k
1871-10-20,5.0,18.0,1
1871-10-21,5.0,13.0,0
1871-10-22,3.0,8.0,1
1871-10-23,3.0,7.0,2
1871-10-24,6.0,24.0,1
1871-10-25,3.0,15.0,2
1871-10-26,5.0,17.0,1
1871-10-27,4.0,21.0,0
1871-10-28,2.0,4.0,1
1871-10-29,6.0,21.0,0
1871-10-30,5.0,13.0,2
1871-10-31,3.0,8.0,0
1871-11-01,4.0,13.0,2
1871-11-02,8.0,60.0,2
1871-11-03,5.0,21.0,2
1871-11-04,3.0,9.0,0
1871-11-05,2.0,6.0,4
1871-11-06,2.0,4.0,3
1871-11-07,3.0,5.0,0
1871-11-08,2.0,4.0,2
1871-11-09,3.0,8.0,4
1871-11-10,6.0,34.0,4
1871-11-11,3.0,11.0,5
1871-11-12,4.0,12.0,5
1871-11-13,4.0,10.0,3
1871-11-14,4.0,16.0,0
1871-11-15,4.0,9.0,2
1871-11-16,3.0,11.0,3
1871-11-17,3.0,10.0,2
1871-11-18,3.0,5.0,3
1871-11-19,7.0,34.0,0
1871-11-20,5.0,23.0,2
1871-11-21,5.0,18.0,0
1871-11-22,5.0,12.0,1
1871-11-23,3.0,8.0,4
1871-11-24,3.0,5.0,2
1871-11-25,4.0,10.0,1
1871-11-26,3.0,5.0,1
1871-11-27,3.0,5.0,1
1871-11-28,2.0,4.0,0
1871-11-29,3.0,6.0,3
1871-11-30,1.0,1.0,1
1871-12-01,2.0,2.0,2
1871-12-02,2.0,3.0,2
1871-12-03,3.0,5.0,4
1871-12-04,3.0,4.0,2
1871-12-05,2.0,4.0,1
1871-12-06,3.0,7.0,2
1871-12-07,2.0,4.0,3
1871-12-08,4.0,12.0,2
1871-12-09,4.0,15.0,2
1871-12-10,3.0,5.0,2
1871-12-11,4.0,17.0,3
1871-12-12,3.0,6.0,2
1871-12-13,4.0,9.0,1
1871-12-14,4.0,13.0,1
1871-12-15,4.0,7.0,2
1871-12-16,2.0,3.0,3
1871-12-17,4.0,19.0,1
1871-12-18,4.0,11.0,2
1871-12-19,4.0,15.0,1
1871-12-20,4.0,10.0,2
1871-12-21,4.0,9.0,1
1871-12-22,5.0,13.0,2
1871-12-23,1.0,1.0,0
1871-12-24,3.0,7.0,2
1871-12-25,3.0,8.0,2
1871-12-26,3.0,7.0,0
1871-12-27,2.0,2.0,2
1871-12-28,3.0,5.0,2
1871-12-29,4.0,11.0,2
1871-12-30,4.0,16.0,1
1871-12-31,3.0,9.0,1
1872-01-01,2.0,4.0,2
1872-01-02,3.0,4.0,1
1872-01-03,3.0,7.0,2
1872-01-04,2.0,2.0,2
1872-01-05,1.0,1.0,1
1872-01-06,3.0,5.0,4
1872-01-07,4.0,13.0,2
1872-01-08,4.0,7.0,3
1872-01-09,4.0,13.0,3
1872-01-10,2.0,2.0,1
1872-01-11,1.0,2.0,1
1872-01-12,3.0,4.0,1
1872-01-13,6.0,18.0,0
1872-01-14,4.0,12.0,1
1872-01-15,4.0,10.0,0
1872-01-16,4.0,10.0,0
1872-01-17,2.0,2.0,3
1872-01-18,4.0,8.0,1
1872-01-19,4.0,12.0,2
1872-01-20,4.0,13.0,1
1872-01-21,2.0,3.0,0
1872-01-22,2.0,4.0,4
1872-01-23,3.0,6.0,0
1872-01-24,4.0,11.0,1
1872-01-25,4.0,19.0,2
1872-01-26,4.0,12.0,0
1872-01-27,3.0,10.0,4
1872-01-28,4.0,9.0,2
1872-01-29,3.0,5.0,3
1872-01-30,3.0,5.0,1
1872-01-31,4.0,11.0,1
1872-02-01,5.0,19.0,2
1872-02-02,3.0,4.0,2
1872-02-03,3.0,7.0,1
1872-02-04,5.0,22.0,3
1872-02-05,3.0,10.0,4
1872-02-06,5.0,23.0,1
1872-02-07,3.0,7.0,1
1872-02-08,3.0,11.0,3
1872-02-09,2.0,5.0,2
1872-02-10,2.0,5.0,1
1872-02-11,3.0,7.0,0
1872-02-12,3.0,8.0,2
1872-02-13,5.0,11.0,1
1872-02-14,4.0,7.0,1
1872-02-15,4.0,9.0,0
1872-02-16,4.0,13.0,3
1872-02-17,4.0,13.0,2
1872-02-18,3.0,9.0,0
1872-02-19,6.0,21.0,2
1872-02-20,6.0,30.0,0
1872-02-21,3.0,7.0,3
1872-02-22,1.0,1.0,4
1872-02-23,4.0,10.0,1
1872-02-24,5.0,12.0,0
1872-02-25,5.0,14.0,0
1872-02-26,5.0,29.0,2
1872-02-27,5.0,18.0,0
1872-02-28,3.0,7.0,1
1872-02-29,2.0,3.0,2
1872-03-01,4.0,9.0,2
1872-03-02,6.0,45.0,1
1872-03-03,3.0,5.0,2
1872-03-04,2.0,3.0,3
1872-03-05,4.0,6.0,1
1872-03-06,2.0,5.0,2
1872-03-07,4.0,14.0,1
1872-03-08,4.0,7.0,0
1872-03-09,4.0,18.0,1
1872-03-10,5.0,15.0,2
1872-03-11,3.0,5.0,2
1872-03-12,5.0,17.0,0
1872-03-13,3.0,8.0,3
1872-03-14,4.0,15.0,2
1872-03-15,3.0,9.0,2
1872-03-16,4.0,11.0,2
1872-03-17,3.0,9.0,0
1872-03-18,3.0,8.0,2
1872-03-19,5.0,16.0,0
1872-03-20,6.0,35.0,3
1872-03-21,4.0,14.0,2
1872-03-22,5.0,23.0,3
1872-03-23,6.0,36.0,1
1872-03-24,4.0,15.0,0
1872-03-25,4.0,14.0,0
1872-03-26,5.0,25.0,2
1872-03-27,3.0,10.0,2
1872-03-28,5.0,14.0,1
1872-03-29,4.0,17.0,1
1872-03-30,3.0,12.0,1
1872-03-31,5.0,18.0,1
1872-04-01,3.0,5.0,4
1872-04-02,3.0,6.0,0
1872-04-03,4.0,13.0,0
1872-04-04,4.0,13.0,2
1872-04-05,2.0,2.0,0
1872-04-06,4.0,13.0,4
1872-04-07,3.0,9.0,3
1872-04-08,6.0,29.0,3
1872-04-09,3.0,4.0,3
1872-04-10,8.0,64.0,1
1872-04-11,7.0,53.0,1
1872-04-12,3.0,8.0,4
1872-04-13,4.0,13.0,2
1872-04-14,3.0,6.0,0
1872-04-15,6.0,32.0,0
1872-04-16,6.0,39.0,3
1872-04-17,5.0,31.0,1
1872-04-18,7.0,38.0,1
1872-04-19,4.0,18.0,2
1872-04-20,5.0,26.0,1
1872-04-21,4.0,13.0,0
1872-04-22,4.0,12.0,1
1872-04-23,4.0,10.0,3
1872-04-24,3.0,10.0,4
1872-04-25,4.0,9.0,3
1872-04-26,3.0,6.0,1
1872-04-27,3.0,7.0,1
1872-04-28,2.0,4.0,0
1872-04-29,4.0,23.0,3
1872-04-30,3.0,6.0,1
1872-05-01,4.0,20.0,1
1872-05-02,5.0,15.0,1
1872-05-03,3.0,9.0,3
1872-05-04,4.0,16.0,2
1872-05-05,3.0,9.0,3
1872-05-06,5.0,23.0,4
1872-05-07,6.0,25.0,0
1872-05-08,5.0,16.0,0
1872-05-09,5.0,19.0,2
1872-05-10,5.0,25.0,2
1872-05-11,4.0,11.0,3
1872-05-12,4.0,14.0,2
1872-05-13,5.0,22.0,1
1872-05-14,6.0,30.0,1
1872-05-15,6.0,30.0,1
1872-05-16,4.0,12.0,1
1872-05-17,4.0,16.0,2
1872-05-18,4.0,15.0,3
1872-05-19,3.0,6.0,1
1872-05-20,5.0,21.0,0
1872-05-21,4.0,11.0,0
1872-05-22,4.0,12.0,4
1872-05-23,7.0,49.0,2
1872-05-24,4.0,18.0,1
1872-05-25,7.0,35.0,0
1872-05-26,4.0,16.0,0
1872-05-27,4.0,19.0,3
1872-05-28,6.0,21.0,2
1872-05-29,5.0,17.0,0
1872-05-30,4.0,8.0,1
1872-05-31,6.0,26.0,2
1872-06-01,5.0,12.0,1
1872-06-02,3.0,10.0,3
1872-06-03,5.0,23.0,3
1872-06-04,3.0,7.0,1
1872-06-05,3.0,8.0,2
1872-06-06,4.0,12.0,1
1872-06-07,5.0,29.0,2
1872-06-08,5.0,14.0,1
1872-06-09,5.0,17.0,2
1872-06-10,6.0,53.0,2
1872-06-11,4.0,17.0,1
1872-06-12,3.0,8.0,0
1872-06-13,3.0,12.0,1
1872-06-14,5.0,17.0,1
1872-06-15,5.0,22.0,1
1872-06-16,6.0,20.0,0
1872-06-17,5.0,19.0,1
1872-06-18,4.0,11.0,0
1872-06-19,3.0,6.0,2
1872-06-20,3.0,5.0,0
1872-06-21,4.0,14.0,0
1872-06-22,5.0,19.0,1
1872-06-23,5.0,18.0,2
1872-06-24,3.0,8.0,3
1872-06-25,5.0,18.0,0
1872-06-26,4.0,15.0,3
1872-06-27,4.0,11.0,2
1872-06-28,3.0,6.0,2
1872-06-29,4.0,7.0,1
1872-06-30,4.0,10.0,4
1872-07-01,5.0,22.0,2
1872-07-02,6.0,31.0,1
1872-07-03,4.0,11.0,1
1872-07-04,3.0,7.0,2
1872-07-05,4.0,16.0,2
1872-07-06,2.0,5.0,3
1872-07-07,6.0,20.0,2
1872-07-08,8.0,135.0,2
1872-07-09,6.0,40.0,3
1872-07-10,6.0,23.0,1
1872-07-11,6.0,27.0,1
1872-07-12,5.0,15.0,2
1872-07-13,4.0,12.0,1
1872-07-14,4.0,13.0,2
1872-07-15,4.0,11.0,1
1872-07-16,4.0,13.0,1
1872-07-17,4.0,11.0,1
1872-07-18,4.0,14.0,4
1872-07-19,7.0,50.0,1
1872-07-20,5.0,17.0,0
1872-07-21,7.0,60.0,2
1872-07-22,6.0,34.0,1
1872-07-23,3.0,5.0,2
1872-07-24,3.0,4.0,0
1872-07-25,2.0,4.0,0
1872-07-26,3.0,6.0,1
1872-07-27,4.0,10.0,0
1872-07-28,5.0,25.0,1
1872-07-29,5.0,13.0,1
1872-07-30,4.0,13.0,0
1872-07-31,5.0,25.0,1
1872-08-01,4.0,20.0,2
1872-08-02,3.0,11.0,2
1872-08-03,5.0,23.0,2
1872-08-04,7.0,53.0,2
1872-08-05,7.0,50.0,1
1872-08-06,3.0,9.0,0
1872-08-07,4.0,10.0,1
1872-08-08,5.0,25.0,3
1872-08-09,7.0,66.0,2
1872-08-10,3.0,6.0,4
1872-08-11,3.0,5.0,3
1872-08-12,3.0,11.0,3
1872-08-13,4.0,11.0,0
1872-08-14,8.0,58.0,1
1872-08-15,7.0,75.0,2
1872-08-16,4.0,8.0,2
1872-08-17,3.0,6.0,0
1872-08-18,4.0,9.0,1
1872-08-19,3.0,7.0,2
1872-08-20,5.0,15.0,3
1872-08-21,4.0,10.0,1
1872-08-22,3.0,6.0,4
1872-08-23,2.0,2.0,1
1872-08-24,3.0,9.0,1
1872-08-25,4.0,15.0,3
1872-08-26,6.0,40.0,4
1872-08-27,5.0,17.0,2
1872-08-28,4.0,9.0,2
1872-08-29,3.0,6.0,0
1872-08-30,4.0,14.0,2
1872-08-31,4.0,13.0,3
1872-09-01,3.0,8.0,1
1872-09-02,5.0,12.0,3
1872-09-03,4.0,20.0,0
1872-09-04,7.0,36.0,2
1872-09-05,4.0,13.0,3
1872-09-06,5.0,32.0,2
1872-09-07,4.0,15.0,1
1872-09-08,4.0,10.0,1
1872-09-09,6.0,29.0,3
1872-09-10,3.0,6.0,1
1872-09-11,5.0,33.0,3
1872-09-12,4.0,10.0,2
1872-09-13,3.0,10.0,1
1872-09-14,2.0,4.0,2
1872-09-15,3.0,4.0,0
1872-09-16,4.0,13.0,3
1872-09-17,9.0,58.0,0
1872-09-18,3.0,11.0,4
1872-09-19,2.0,3.0,2
1872-09-20,3.0,9.0,3
1872-09-21,5.0,14.0,1
1872-09-22,3.0,6.0,1
1872-09-23,3.0,6.0,1
1872-09-24,3.0,9.0,2
1872-09-25,4.0,15.0,1
1872-09-26,3.0,11.0,4
1872-09-27,3.0,6.0,4
1872-09-28,3.0,5.0,3
1872-09-29,5.0,20.0,3
1872-09-30,3.0,6.0,4
1872-10-01,3.0,11.0,0
1872-10-02,4.0,16.0,2
1872-10-03,6.0,21.0,0
1872-10-04,6.0,40.0,4
1872-10-05,6.0,26.0,3
1872-10-06,5.0,28.0,3
1872-10-07,4.0,13.0,0
1872-10-08,5.0,14.0,1
1872-10-09,5.0,9.0,0
1872-10-10,3.0,7.0,2
1872-10-11,3.0,6.0,3
1872-10-12,2.0,4.0,1
1872-10-13,4.0,14.0,1
1872-10-14,5.0,18.0,2
1872-10-15,7.0,94.0,6
1872-10-16,7.0,67.0,2
1872-10-17,9.0,224.0,6
1872-10-18,7.0,72.0,5
1872-10-19,3.0,9.0,4
1872-10-20,2.0,4.0,1
1872-10-21,3.0,9.0,3
1872-10-22,4.0,9.0,0
1872-10-23,3.0,6.0,0
1872-10-24,2.0,4.0,2
1872-10-25,2.0,4.0,3
1872-10-26,2.0,4.0,2
1872-10-27,3.0,5.0,0
1872-10-28,3.0,8.0,1
1872-10-29,4.0,16.0,1
1872-10-30,4.0,16.0,2
1872-10-31,5.0,29.0,2
1872-11-01,4.0,13.0,3
1872-11-02,5.0,17.0,3
1872-11-03,5.0,15.0,2
1872-11-04,5.0,28.0,4
1872-11-05,3.0,8.0,2
1872-11-06,3.0,6.0,2
1872-11-07,4.0,19.0,2
1872-11-08,4.0,10.0,1
1872-11-09,4.0,12.0,5
1872-11-10,6.0,26.0,3
1872-11-11,6.0,64.0,4
1872-11-12,4.0,15.0,1
1872-11-13,4.0,18.0,4
1872-11-14,3.0,6.0,4
1872-11-15,5.0,12.0,1
1872-11-16,5.0,20.0,3
1872-11-17,2.0,3.0,2
1872-11-18,3.0,10.0,3
1872-11-19,4.0,7.0,2
1872-11-20,2.0,3.0,1
1872-11-21,3.0,3.0,2
1872-11-22,2.0,3.0,2
1872-11-23,2.0,3.0,2
1872-11-24,4.0,12.0,1
1872-11-25,5.0,14.0,2
1872-11-26,3.0,9.0,0
1872-11-27,4.0,13.0,2
1872-11-28,3.0,11.0,2
1872-11-29,3.0,6.0,2
1872-11-30,2.0,3.0,2
1872-12-01,3.0,6.0,1
1872-12-02,3.0,6.0,2
1872-12-03,3.0,8.0,3
1872-12-04,3.0,4.0,1
1872-12-05,3.0,8.0,4
1872-12-06,4.0,14.0,2
1872-12-07,4.0,13.0,2
1872-12-08,3.0,7.0,2
1872-12-09,5.0,15.0,3
1872-12-10,4.0,9.0,1
1872-12-11,1.0,2.0,2
1872-12-12,2.0,5.0,2
1872-12-13,4.0,7.0,0
1872-12-14,4.0,13.0,1
1872-12-15,4.0,9.0,1
1872-12-16,5.0,21.0,2
1872-12-17,5.0,24.0,0
1872-12-18,5.0,20.0,1
1872-12-19,2.0,4.0,3
1872-12-20,4.0,7.0,1
1872-12-21,3.0,10.0,2
1872-12-22,5.0,23.0,3
1872-12-23,5.0,12.0,1
1872-12-24,5.0,21.0,1
1872-12-25,6.0,21.0,1
1872-12-26,3.0,8.0,3
1872-12-27,3.0,8.0,1
1872-12-28,4.0,10.0,0
1872-12-29,4.0,9.0,2
1872-12-30,4.0,11.0,1
1872-12-31,3.0,8.0,0
1873-01-01,5.0,24.0,0
1873-01-02,3.0,8.0,0
1873-01-03,6.0,25.0,1
1873-01-04,5.0,19.0,1
1873-01-05,6.0,37.0,2
1873-01-06,5.0,22.0,2
1873-01-07,3.0,8.0,1
1873-01-08,4.0,11.0,2
1873-01-09,6.0,29.0,2
1873-01-10,3.0,5.0,4
1873-01-11,3.0,8.0,1
1873-01-12,6.0,27.0,0
1873-01-13,4.0,14.0,1
1873-01-14,4.0,12.0,1
1873-01-15,3.0,5.0,0
1873-01-16,4.0,8.0,0
1873-01-17,2.0,2.0,0
1873-01-18,4.0,8.0,1
1873-01-19,4.0,19.0,1
1873-01-20,5.0,14.0,0
1873-01-21,4.0,13.0,1
1873-01-22,4.0,8.0,2
1873-01-23,3.0,5.0,0
1873-01-24,3.0,7.0,3
1873-01-25,6.0,25.0,0
1873-01-26,5.0,18.0,1
1873-01-27,5.0,27.0,2
1873-01-28,5.0,15.0,0
1873-01-29,5.0,16.0,0
1873-01-30,4.0,6.0,0
1873-01-31,2.0,4.0,0
1873-02-01,4.0,6.0,0
1873-02-02,3.0,7.0,3
1873-02-03,3.0,6.0,1
1873-02-04,3.0,11.0,0
1873-02-05,3.0,9.0,1
1873-02-06,4.0,8.0,0
1873-02-07,4.0,9.0,0
1873-02-08,3.0,8.0,3
1873-02-09,5.0,31.0,3
1873-02-10,3.0,5.0,1
1873-02-11,4.0,9.0,1
1873-02-12,5.0,15.0,2
1873-02-13,3.0,9.0,1
1873-02-14,5.0,16.0,1
1873-02-15,3.0,5.0,2
1873-02-16,3.0,8.0,1
1873-02-17,2.0,4.0,2
1873-02-18,3.0,5.0,1
1873-02-19,4.0,10.0,5
1873-02-20,4.0,12.0,2
1873-02-21,5.0,17.0,0
1873-02-22,4.0,14.0,0
1873-02-23,5.0,17.0,0
1873-02-24,3.0,8.0,2
1873-02-25,4.0,12.0,1
1873-02-26,3.0,6.0,2
1873-02-27,3.0,7.0,0
1873-02-28,2.0,2.0,2
1873-03-01,2.0,5.0,0
1873-03-02,4.0,12.0,0
1873-03-03,2.0,5.0,2
1873-03-04,4.0,19.0,2
1873-03-05,4.0,17.0,1
1873-03-06,1.0,2.0,1
1873-03-07,3.0,10.0,2
1873-03-08,4.0,14.0,1
1873-03-09,7.0,77.0,2
1873-03-10,6.0,48.0,3
1873-03-11,5.0,15.0,0
1873-03-12,3.0,4.0,0
1873-03-13,4.0,9.0,4
1873-03-14,3.0,6.0,3
1873-03-15,3.0,9.0,1
1873-03-16,4.0,7.0,0
1873-03-17,6.0,27.0,3
1873-03-18,4.0,11.0,0
1873-03-19,2.0,1.0,1
1873-03-20,5.0,9.0,0
1873-03-21,5.0,14.0,2
1873-03-22,4.0,18.0,2
1873-03-23,5.0,22.0,0
1873-03-24,5.0,22.0,1
1873-03-25,4.0,16.0,1
1873-03-26,4.0,15.0,2
1873-03-27,5.0,17.0,0
1873-03-28,3.0,9.0,1
1873-03-29,3.0,7.0,0
1873-03-30,4.0,7.0,0
1873-03-31,5.0,14.0,3
1873-04-01,5.0,9.0,1
1873-04-02,6.0,23.0,1
1873-04-03,5.0,30.0,1
1873-04-04,4.0,15.0,3
1873-04-05,3.0,8.0,2
1873-04-06,4.0,10.0,1
1873-04-07,3.0,7.0,3
1873-04-08,3.0,12.0,1
1873-04-09,4.0,14.0,1
1873-04-10,4.0,11.0,0
1873-04-11,4.0,9.0,1
1873-04-12,5.0,19.0,2
1873-04-13,5.0,16.0,1
1873-04-14,3.0,10.0,2
1873-04-15,3.0,8.0,2
1873-04-16,3.0,5.0,2
1873-04-17,3.0,6.0,3
1873-04-18,4.0,10.0,1
1873-04-19,7.0,32.0,0
1873-04-20,5.0,23.0,1
1873-04-21,4.0,22.0,3
1873-04-22,5.0,13.0,2
1873-04-23,3.0,9.0,3
1873-04-24,3.0,5.0,1
1873-04-25,4.0,15.0,1
1873-04-26,4.0,16.0,0
1873-04-27,3.0,7.0,2
1873-04-28,4.0,16.0,5
1873-04-29,4.0,16.0,2
1873-04-30,6.0,31.0,3
1873-05-01,5.0,11.0,0
1873-05-02,4.0,10.0,1
1873-05-03,3.0,6.0,2
1873-05-04,2.0,3.0,2
1873-05-05,2.0,5.0,3
1873-05-06,4.0,10.0,1
1873-05-07,5.0,21.0,1
1873-05-08,4.0,13.0,1
1873-05-09,4.0,14.0,1
1873-05-10,4.0,17.0,1
1873-05-11,3.0,6.0,1
1873-05-12,4.0,9.0,4
1873-05-13,5.0,12.0,1
1873-05-14,5.0,18.0,3
1873-05-15,5.0,13.0,1
1873-05-16,6.0,48.0,1
1873-05-17,4.0,22.0,3
1873-05-18,4.0,8.0,1
1873-05-19,4.0,13.0,3
1873-05-20,4.0,14.0,1
1873-05-21,4.0,7.0,1
1873-05-22,4.0,9.0,2
1873-05-23,4.0,7.0,3
1873-05-24,6.0,39.0,1
1873-05-25,3.0,9.0,1
1873-05-26,3.0,7.0,4
1873-05-27,4.0,10.0,0
1873-05-28,4.0,11.0,2
1873-05-29,5.0,35.0,4
1873-05-30,1.0,3.0,4
1873-05-31,3.0,7.0,4
1873-06-01,6.0,32.0,1
1873-06-02,4.0,21.0,6
1873-06-03,5.0,23.0,3
1873-06-04,6.0,34.0,2
1873-06-05,3.0,9.0,1
1873-06-06,2.0,5.0,2
1873-06-07,3.0,8.0,1
1873-06-08,3.0,4.0,2
1873-06-09,4.0,10.0,1
1873-06-10,4.0,6.0,0
1873-06-11,3.0,6.0,0
1873-06-12,5.0,19.0,0
1873-06-13,3.0,7.0,1
1873-06-14,5.0,20.0,0
1873-06-15,4.0,14.0,3
1873-06-16,3.0,9.0,2
1873-06-17,5.0,18.0,0
1873-06-18,3.0,6.0,1
1873-06-19,5.0,18.0,3
1873-06-20,7.0,36.0,3
1873-06-21,6.0,24.0,2
1873-06-22,3.0,7.0,3
1873-06-23,4.0,8.0,1
1873-06-24,5.0,20.0,2
1873-06-25,5.0,33.0,4
1873-06-26,5.0,35.0,3
1873-06-27,8.0,63.0,2
1873-06-28,5.0,32.0,0
1873-06-29,5.0,19.0,0
1873-06-30,6.0,37.0,3
1873-07-01,5.0,16.0,0
1873-07-02,5.0,16.0,0
1873-07-03,4.0,12.0,0
1873-07-04,4.0,12.0,2
1873-07-05,3.0,7.0,3
1873-07-06,4.0,10.0,1
1873-07-07,3.0,8.0,2
1873-07-08,2.0,2.0,0
1873-07-09,3.0,7.0,1
1873-07-10,3.0,12.0,2
1873-07-11,3.0,10.0,2
1873-07-12,4.0,17.0,3
1873-07-13,5.0,18.0,0
1873-07-14,5.0,24.0,3
1873-07-15,5.0,24.0,1
1873-07-16,6.0,35.0,2
1873-07-17,5.0,28.0,1
1873-07-18,6.0,26.0,1
1873-07-19,4.0,12.0,2
1873-07-20,4.0,8.0,0
1873-07-21,5.0,25.0,2
1873-07-22,4.0,14.0,2
1873-07-23,5.0,25.0,2
1873-07-24,4.0,15.0,2
1873-07-25,3.0,7.0,2
1873-07-26,6.0,24.0,2
1873-07-27,5.0,19.0,2
1873-07-28,3.0,10.0,1
1873-07-29,5.0,12.0,1
1873-07-30,3.0,9.0,1
1873-07-31,4.0,14.0,1
1873-08-01,3.0,8.0,3
1873-08-02,3.0,8.0,1
1873-08-03,4.0,10.0,0
1873-08-04,4.0,9.0,2
1873-08-05,5.0,25.0,0
1873-08-06,5.0,11.0,1
1873-08-07,5.0,16.0,1
1873-08-08,3.0,7.0,3
1873-08-09,3.0,5.0,2
1873-08-10,5.0,14.0,2
1873-08-11,5.0,17.0,2
1873-08-12,4.0,10.0,0
1873-08-13,5.0,27.0,1
1873-08-14,3.0,7.0,2
1873-08-15,3.0,6.0,2
1873-08-16,5.0,14.0,2
1873-08-17,5.0,21.0,2
1873-08-18,5.0,24.0,1
1873-08-19,4.0,15.0,0
1873-08-20,3.0,6.0,1
1873-08-21,4.0,8.0,3
1873-08-22,3.0,5.0,2
1873-08-23,5.0,20.0,3
1873-08-24,6.0,30.0,3
1873-08-25,4.0,22.0,0
1873-08-26,6.0,38.0,1
1873-08-27,4.0,19.0,1
1873-08-28,2.0,4.0,1
1873-08-29,4.0,11.0,1
1873-08-30,3.0,7.0,1
1873-08-31,4.0,11.0,0
1873-09-01,4.0,11.0,3
1873-09-02,2.0,4.0,2
1873-09-03,2.0,7.0,3
1873-09-04,3.0,11.0,3
1873-09-05,5.0,17.0,0
1873-09-06,3.0,7.0,2
1873-09-07,5.0,16.0,2
1873-09-08,4.0,16.0,0
1873-09-09,5.0,29.0,1
1873-09-10,4.0,16.0,1
1873-09-11,3.0,3.0,1
1873-09-12,4.0,12.0,0
1873-09-13,5.0,13.0,1
1873-09-14,5.0,31.0,1
1873-09-15,5.0,22.0,1
1873-09-16,3.0,8.0,1
1873-09-17,3.0,8.0,1
1873-09-18,2.0,4.0,3
1873-09-19,4.0,13.0,2
1873-09-20,4.0,21.0,1
1873-09-21,5.0,29.0,3
1873-09-22,4.0,16.0,2
1873-09-23,4.0,13.0,4
1873-09-24,3.0,12.0,3
1873-09-25,5.0,12.0,3
1873-09-26,3.0,10.0,2
1873-09-27,1.0,2.0,3
1873-09-28,5.0,15.0,2
1873-09-29,3.0,7.0,1
1873-09-30,4.0,15.0,1
1873-10-01,4.0,14.0,1
1873-10-02,4.0,10.0,2
1873-10-03,2.0,6.0,2
1873-10-04,2.0,4.0,1
1873-10-05,4.0,20.0,3
1873-10-06,3.0,7.0,5
1873-10-07,3.0,6.0,0
1873-10-08,2.0,3.0,3
1873-10-09,4.0,16.0,3
1873-10-10,3.0,8.0,2
1873-10-11,5.0,25.0,2
1873-10-12,6.0,23.0,1
1873-10-13,3.0,8.0,2
1873-10-14,2.0,4.0,0
1873-10-15,4.0,11.0,3
1873-10-16,4.0,24.0,4
1873-10-17,4.0,10.0,3
1873-10-18,4.0,9.0,0
1873-10-19,5.0,14.0,1
1873-10-20,3.0,7.0,1
1873-10-21,4.0,12.0,0
1873-10-22,5.0,16.0,2
1873-10-23,5.0,21.0,1
1873-10-24,3.0,9.0,1
1873-10-25,5.0,13.0,2
1873-10-26,3.0,5.0,0
1873-10-27,2.0,1.0,3
1873-10-28,4.0,10.0,1
1873-10-29,2.0,6.0,5
1873-10-30,3.0,4.0,1
1873-10-31,3.0,5.0,2
1873-11-01,3.0,4.0,1
1873-11-02,3.0,7.0,1
1873-11-03,3.0,8.0,1
1873-11-04,3.0,6.0,1
1873-11-05,2.0,3.0,2
1873-11-06,3.0,3.0,1
1873-11-07,4.0,9.0,2
1873-11-08,3.0,7.0,0
1873-11-09,2.0,4.0,2
1873-11-10,3.0,4.0,3
1873-11-11,3.0,3.0,0
1873-11-12,5.0,14.0,0
1873-11-13,4.0,17.0,3
1873-11-14,5.0,19.0,1
1873-11-15,4.0,9.0,1
1873-11-16,4.0,8.0,0
1873-11-17,3.0,6.0,1
1873-11-18,0.0,0.0,1
1873-11-19,3.0,6.0,0
1873-11-20,3.0,5.0,1
1873-11-21,4.0,10.0,3
1873-11-22,3.0,10.0,1
1873-11-23,6.0,19.0,0
1873-11-24,4.0,5.0,0
1873-11-25,4.0,9.0,0
1873-11-26,5.0,11.0,1
1873-11-27,3.0,6.0,1
1873-11-28,2.0,1.0,0
1873-11-29,3.0,7.0,1
1873-11-30,4.0,13.0,0
1873-12-01,3.0,4.0,1
1873-12-02,1.0,1.0,4
1873-12-03,2.0,3.0,3
1873-12-04,2.0,3.0,3
1873-12-05,2.0,2.0,2
1873-12-06,2.0,3.0,1
1873-12-07,4.0,9.0,5
1873-12-08,3.0,6.0,0
1873-12-09,5.0,20.0,0
1873-12-10,4.0,9.0,3
1873-12-11,2.0,2.0,0
1873-12-12,4.0,14.0,1
1873-12-13,4.0,7.0,1
1873-12-14,4.0,6.0,0
1873-12-15,5.0,19.0,2
1873-12-16,4.0,11.0,2
1873-12-17,1.0,1.0,1
1873-12-18,2.0,3.0,3
1873-12-19,2.0,1.0,1
1873-12-20,0.0,0.0,2
1873-12-21,2.0,5.0,2
1873-12-22,3.0,5.0,3
1873-12-23,3.0,8.0,0
1873-12-24,1.0,2.0,2
1873-12-25,1.0,1.0,3
1873-12-26,4.0,8.0,1
1873-12-27,4.0,9.0,0
1873-12-28,3.0,3.0,1
1873-12-29,3.0,5.0,1
1873-12-30,2.0,3.0,0
1873-12-31,4.0,7.0,0
1874-01-01,4.0,10.0,2
1874-01-02,5.0,10.0,1
1874-01-03,2.0,3.0,3
1874-01-04,4.0,5.0,0
1874-01-05,5.0,14.0,1
1874-01-06,5.0,13.0,1
1874-01-07,3.0,4.0,1
1874-01-08,2.0,2.0,1
1874-01-09,2.0,3.0,1
1874-01-10,1.0,1.0,1
1874-01-11,2.0,6.0,0
1874-01-12,6.0,14.0,0
1874-01-13,3.0,6.0,0
1874-01-14,2.0,4.0,0
1874-01-15,6.0,16.0,1
1874-01-16,4.0,15.0,3
1874-01-17,3.0,14.0,1
1874-01-18,5.0,32.0,2
